Genes,,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NZ_CP097881.1,1715421,1715738,yegR,plus,,
NZ_CP097881.1,1715913,1716125,,plus,,
NZ_CP097881.1,1716207,1716425,ogrK,plus,,
NZ_CP097881.1,1716698,1718059,yegQ,minus,,
NZ_CP097881.1,1718206,1718538,yegP,minus,,
NZ_CP097881.1,1718729,1719451,baeR,minus,,
NZ_CP097881.1,1719448,1720851,baeS,minus,,
NZ_CP097881.1,1720848,1722263,mdtD,minus,,
NZ_CP097881.1,1722264,1725341,mdtC,minus,,
NZ_CP097881.1,1725342,1728464,mdtB,minus,,
NZ_CP097881.1,1728464,1729711,mdtA,minus,,
NZ_CP097881.1,1729990,1730046,,plus,,
NZ_CP097881.1,1730319,1730378,ibsA,plus,,
NZ_CP097881.1,1730599,1731258,yegL,plus,,
NZ_CP097881.1,1731255,1732016,pphC,plus,,
NZ_CP097881.1,1732081,1732542,yegJ,minus,,
NZ_CP097881.1,1732742,1734688,yegI,plus,,
NZ_CP097881.1,1734701,1736053,yegD,minus,,
NZ_CP097881.1,1736187,1737035,alkA,plus,,
NZ_CP097881.1,1737144,1740461,dgcE,minus,,
NZ_CP097881.1,1740779,1741420,udk,plus,,
NZ_CP097881.1,1741512,1742093,dcd,plus,,
NZ_CP097881.1,1742115,1743968,asmA,plus,,
NZ_CP097881.1,1744242,1745825,yegH,minus,,
NZ_CP097881.1,1746484,1747623,wza,plus,,
NZ_CP097881.1,1747629,1748072,wzb,plus,,
NZ_CP097881.1,1748075,1750237,wzc,plus,,
NZ_CP097881.1,1750330,1751169,wcaA,plus,,
NZ_CP097881.1,1751172,1751660,wcaB,plus,,
NZ_CP097881.1,1751657,1752874,wcaC,plus,,
NZ_CP097881.1,1752849,1754066,wcaD,plus,,
NZ_CP097881.1,1754077,1754823,wcaE,plus,,
NZ_CP097881.1,1754839,1755387,wcaF,plus,,
NZ_CP097881.1,1755413,1756534,gmd,plus,,
NZ_CP097881.1,1756537,1757502,fcl,plus,,
NZ_CP097881.1,1757505,1757984,gmm,plus,,
NZ_CP097881.1,1757981,1759204,wcaI,plus,,
NZ_CP097881.1,1759207,1760643,cpsB,plus,,
NZ_CP097881.1,1760748,1762118,cpsG,plus,,
NZ_CP097881.1,1762173,1763567,wcaJ,plus,,
NZ_CP097881.1,1763569,1765047,wzxC,plus,,
NZ_CP097881.1,1765323,1766603,wcaK,plus,,
NZ_CP097881.1,1766600,1767820,wcaL,plus,,
NZ_CP097881.1,1767831,1769225,wcaM,plus,,
NZ_CP097881.1,1769400,1770293,galF,plus,,
NZ_CP097881.1,1770666,1771751,rfbB,plus,,
NZ_CP097881.1,1771751,1772650,rfbD,plus,,
NZ_CP097881.1,1772708,1773589,rfbA,plus,,
NZ_CP097881.1,1773589,1774146,rfbC,plus,,
NZ_CP097881.1,1774143,1775390,wzx,plus,,
NZ_CP097881.1,1775398,1776501,glf,plus,,
NZ_CP097881.1,1776501,1777667,wzy,plus,,
NZ_CP097881.1,1777670,1778662,wbbI,plus,,
NZ_CP097881.1,1778643,1779233,wbbJ,plus,,
NZ_CP097881.1,1779218,1780336,wbbK,plus,,
NZ_CP097881.1,1780338,1780787,wbbL,plus,,
NZ_CP097881.1,1780852,1781832,,plus,,
NZ_CP097881.1,1781978,1782331,wbbL,plus,,
NZ_CP097881.1,1782459,1783865,gndA,plus,,
NZ_CP097881.1,1784114,1785280,ugd,plus,,
NZ_CP097881.1,1785426,1786406,wzzB,plus,,
NZ_CP097881.1,1786502,1787113,hisIE,minus,,
NZ_CP097881.1,1787107,1787883,hisF,minus,,
NZ_CP097881.1,1787865,1788602,hisA,minus,,
NZ_CP097881.1,1788602,1789192,hisH,minus,,
NZ_CP097881.1,1789192,1790259,hisB,minus,,
NZ_CP097881.1,1790259,1791329,hisC,minus,,
NZ_CP097881.1,1791326,1792630,hisD,minus,,
NZ_CP097881.1,1792636,1793535,hisG,minus,,
NZ_CP097881.1,1793681,1793731,hisL,minus,,
NZ_CP097881.1,1794014,1794265,yefM,plus,,
NZ_CP097881.1,1794262,1794516,yoeB,plus,,
NZ_CP097881.1,1794599,1795423,yeeZ,plus,,
NZ_CP097881.1,1795469,1796398,yeeY,plus,,
NZ_CP097881.1,1796613,1796675,yoeI,plus,,
NZ_CP097881.1,1796665,1798023,plaP,plus,,
NZ_CP097881.1,1798202,1799260,tsuA,plus,,
NZ_CP097881.1,1799274,1799501,tsuB,plus,,
NZ_CP097881.1,1799544,1800971,sbcB,minus,,
NZ_CP097881.1,1801180,1802346,dacD,plus,,
NZ_CP097881.1,1802465,1802938,sbmC,plus,,
NZ_CP097881.1,1803136,1804194,yeeA,plus,,
NZ_CP097881.1,1804366,1804695,tmaR,plus,,
NZ_CP097881.1,1804796,1804978,,minus,,
NZ_CP097881.1,1805050,1805178,,plus,,
NZ_CP097881.1,1805467,1805559,,minus,,
NZ_CP097881.1,1805593,1805787,yeeW,minus,,
NZ_CP097881.1,1805784,1806158,cbtA,minus,,
NZ_CP097881.1,1806247,1806615,cbeA,minus,,
NZ_CP097881.1,1806689,1806910,yeeT,minus,,
NZ_CP097881.1,1806973,1807419,yeeS,minus,,
NZ_CP097881.1,1807416,1808948,yeeR,minus,,
NZ_CP097881.1,1809069,1812188,agn43,minus,,
NZ_CP097881.1,1812516,1813067,,minus,,
NZ_CP097881.1,1813256,1813456,,minus,,
NZ_CP097881.1,1813547,1814775,,plus,,
NZ_CP097881.1,1814787,1815092,,minus,,
NZ_CP097881.1,1816442,1817422,,plus,,
NZ_CP097881.1,1817668,1817811,,plus,,
NZ_CP097881.1,1817963,1818508,cobU,plus,,
NZ_CP097881.1,1818505,1819248,cobS,plus,,
NZ_CP097881.1,1819260,1820339,cobT,plus,,
NZ_CP097881.1,1820401,1821336,ldtA,plus,,
NZ_CP097881.1,1821392,1821467,,minus,,
NZ_CP097881.1,1821794,1822711,nac,plus,,
NZ_CP097881.1,1822813,1823763,cbl,plus,,
NZ_CP097881.1,1823801,1823876,,minus,,
NZ_CP097881.1,1824037,1825524,yeeO,plus,,
NZ_CP097881.1,1825625,1825700,,plus,,
NZ_CP097881.1,1826153,1826869,yeeN,minus,,
NZ_CP097881.1,1827212,1828666,amn,minus,,
NZ_CP097881.1,1828768,1830084,shiA,minus,,
NZ_CP097881.1,1830399,1831451,,plus,,
NZ_CP097881.1,1831713,1838789,yeeJ,minus,,
NZ_CP097881.1,1839103,1839178,,minus,,
NZ_CP097881.1,1839279,1840076,mtfA,minus,,
NZ_CP097881.1,1840170,1840259,,plus,,
NZ_CP097881.1,1840829,1841359,yodB,minus,,
NZ_CP097881.1,1841702,1842352,zinT,minus,,
NZ_CP097881.1,1842609,1843244,msrQ,minus,,
NZ_CP097881.1,1843245,1844249,msrP,minus,,
NZ_CP097881.1,1844358,1844771,hiuH,minus,,
NZ_CP097881.1,1844904,1845575,hprR,plus,,
NZ_CP097881.1,1845575,1846933,hprS,plus,,
NZ_CP097881.1,1847041,1847892,hchA,minus,,
NZ_CP097881.1,1848484,1849676,ompC,minus,,
NZ_CP097881.1,1850327,1850608,drpB,plus,,
NZ_CP097881.1,1850648,1851343,yedJ,plus,,
NZ_CP097881.1,1851410,1852828,dcm,plus,,
NZ_CP097881.1,1852809,1853279,vsr,plus,,
NZ_CP097881.1,1853268,1854188,yedA,minus,,
NZ_CP097881.1,1854361,1855278,yedI,plus,,
NZ_CP097881.1,1855357,1855539,yodC,plus,,
NZ_CP097881.1,1855710,1857404,dgcQ,plus,,
NZ_CP097881.1,1857401,1858216,yedP,minus,,
NZ_CP097881.1,1858514,1858741,yodD,minus,,
NZ_CP097881.1,1858904,1859092,dsrB,plus,,
NZ_CP097881.1,1859136,1859759,rcsA,minus,,
NZ_CP097881.1,1860049,1860834,fliR,minus,,
NZ_CP097881.1,1860842,1861111,fliQ,minus,,
NZ_CP097881.1,1861121,1861858,fliP,minus,,
NZ_CP097881.1,1861858,1862223,fliO,minus,,
NZ_CP097881.1,1862226,1862639,fliN,minus,,
NZ_CP097881.1,1862636,1863640,fliM,minus,,
NZ_CP097881.1,1863645,1864109,fliL,minus,,
NZ_CP097881.1,1864214,1865341,fliK,minus,,
NZ_CP097881.1,1865338,1865781,fliJ,minus,,
NZ_CP097881.1,1865800,1867173,fliI,minus,,
NZ_CP097881.1,1867173,1867859,fliH,minus,,
NZ_CP097881.1,1867852,1868847,fliG,minus,,
NZ_CP097881.1,1868840,1870498,fliF,minus,,
NZ_CP097881.1,1870713,1871027,fliE,plus,,
NZ_CP097881.1,1871376,1872504,,plus,,
NZ_CP097881.1,1872648,1873127,yedL,minus,,
NZ_CP097881.1,1873238,1873906,yedK,minus,,
NZ_CP097881.1,1874015,1874248,yedF,minus,,
NZ_CP097881.1,1874245,1875450,yedE,minus,,
NZ_CP097881.1,1875637,1876050,yedD,plus,,
NZ_CP097881.1,1876084,1877571,amyA,minus,,
NZ_CP097881.1,1877649,1878014,fliT,minus,,
NZ_CP097881.1,1878014,1878424,fliS,minus,,
NZ_CP097881.1,1878449,1879855,fliD,minus,,
NZ_CP097881.1,1880121,1881617,fliC,plus,,
NZ_CP097881.1,1881938,1882657,fliA,plus,,
NZ_CP097881.1,1882703,1883254,fliZ,plus,,
NZ_CP097881.1,1883342,1884142,tcyJ,plus,,
NZ_CP097881.1,1884247,1885233,dcyD,plus,,
NZ_CP097881.1,1885248,1885916,tcyL,plus,,
NZ_CP097881.1,1885913,1886665,tcyN,plus,,
NZ_CP097881.1,1886895,1887617,sdiA,plus,,
NZ_CP097881.1,1887685,1887909,yecF,minus,,
NZ_CP097881.1,1887896,1888072,yecU,minus,,
NZ_CP097881.1,1888155,1888226,,minus,,
NZ_CP097881.1,1888368,1889024,uvrY,plus,,
NZ_CP097881.1,1889021,1890853,uvrC,plus,,
NZ_CP097881.1,1890910,1891458,pgsA,plus,,
NZ_CP097881.1,1891610,1891685,,plus,,
NZ_CP097881.1,1891740,1891813,,plus,,
NZ_CP097881.1,1891826,1891912,,plus,,
NZ_CP097881.1,1892108,1892773,yecA,plus,,
NZ_CP097881.1,1892835,1894046,tyrP,minus,,
NZ_CP097881.1,1894237,1894476,yecH,plus,,
NZ_CP097881.1,1894514,1895011,ftnA,minus,,
NZ_CP097881.1,1895182,1895505,yecR,minus,,
NZ_CP097881.1,1895768,1895854,azuC,plus,,
NZ_CP097881.1,1895969,1896220,yecJ,plus,,
NZ_CP097881.1,1896299,1896802,ftnB,minus,,
NZ_CP097881.1,1897599,1898588,araF,plus,,
NZ_CP097881.1,1898658,1900172,araG,plus,,
NZ_CP097881.1,1900187,1901173,araH,plus,,
NZ_CP097881.1,1901340,1902140,otsB,plus,,
NZ_CP097881.1,1902115,1903539,otsA,plus,,
NZ_CP097881.1,1903546,1903974,uspC,minus,,
NZ_CP097881.1,1904754,1905104,flhD,plus,,
NZ_CP097881.1,1905107,1905685,flhC,plus,,
NZ_CP097881.1,1905812,1906699,motA,plus,,
NZ_CP097881.1,1906696,1907622,motB,plus,,
NZ_CP097881.1,1907627,1909591,cheA,plus,,
NZ_CP097881.1,1909612,1910115,cheW,plus,,
NZ_CP097881.1,1910260,1911921,tar,plus,,
NZ_CP097881.1,1911967,1913568,tap,plus,,
NZ_CP097881.1,1913587,1914447,cheR,plus,,
NZ_CP097881.1,1914450,1915499,cheB,plus,,
NZ_CP097881.1,1915514,1915903,cheY,plus,,
NZ_CP097881.1,1915914,1916558,cheZ,plus,,
NZ_CP097881.1,1916760,1917908,flhB,plus,,
NZ_CP097881.1,1917901,1919979,flhA,plus,,
NZ_CP097881.1,1919979,1920371,flhe,plus,,
NZ_CP097881.1,1920491,1920979,yecT,minus,,
NZ_CP097881.1,1921070,1921114,yecV,plus,,
NZ_CP097881.1,1921156,1922889,argS,minus,,
NZ_CP097881.1,1923105,1923671,yecM,plus,,
NZ_CP097881.1,1923685,1924431,cutC,plus,,
NZ_CP097881.1,1924819,1925919,torY,plus,,
NZ_CP097881.1,1925944,1928373,torZ,plus,,
NZ_CP097881.1,1928538,1929509,cmoB,minus,,
NZ_CP097881.1,1929506,1930249,cmoA,minus,,
NZ_CP097881.1,1930290,1930685,yecN,minus,,
NZ_CP097881.1,1930738,1931556,yecE,minus,,
NZ_CP097881.1,1931553,1932119,yecD,minus,,
NZ_CP097881.1,1932429,1934201,aspS,plus,,
NZ_CP097881.1,1934319,1934771,nudB,plus,,
NZ_CP097881.1,1934800,1935540,yebC,plus,,
NZ_CP097881.1,1935575,1936096,ruvC,plus,,
NZ_CP097881.1,1936098,1936700,yebB,minus,,
NZ_CP097881.1,1936771,1936836,yobI,plus,,
NZ_CP097881.1,1936975,1937586,ruvA,plus,,
NZ_CP097881.1,1937595,1938605,ruvB,plus,,
NZ_CP097881.1,1938752,1939537,znuB,minus,,
NZ_CP097881.1,1939534,1940289,znuC,minus,,
NZ_CP097881.1,1940368,1941300,znuA,plus,,
NZ_CP097881.1,1941316,1942638,mepM,plus,,
NZ_CP097881.1,1942758,1943729,lpxM,plus,,
NZ_CP097881.1,1943860,1945302,pyk,minus,,
NZ_CP097881.1,1945430,1946299,hexR,minus,,
NZ_CP097881.1,1946637,1948112,zwf,plus,,
NZ_CP097881.1,1948347,1950158,edd,plus,,
NZ_CP097881.1,1950195,1950836,kdgA,plus,,
NZ_CP097881.1,1950892,1952070,purT,minus,,
NZ_CP097881.1,1952204,1952494,yebG,plus,,
NZ_CP097881.1,1952561,1952917,yebF,plus,,
NZ_CP097881.1,1953244,1953903,yebE,plus,,
NZ_CP097881.1,1954112,1956172,ptrB,plus,,
NZ_CP097881.1,1956169,1956831,exoX,minus,,
NZ_CP097881.1,1956855,1957511,yobB,minus,,
NZ_CP097881.1,1957613,1957843,holE,minus,,
NZ_CP097881.1,1957982,1958356,yobA,plus,,
NZ_CP097881.1,1958360,1959232,copD,plus,,
NZ_CP097881.1,1959245,1959586,yebY,plus,,
NZ_CP097881.1,1959982,1960638,pphA,plus,,
NZ_CP097881.1,1960639,1960830,yebW,minus,,
NZ_CP097881.1,1960935,1961171,yebV,minus,,
NZ_CP097881.1,1961289,1962728,rsmF,minus,,
NZ_CP097881.1,1962808,1965441,yebT,minus,,
NZ_CP097881.1,1965410,1966693,yebS,minus,,
NZ_CP097881.1,1966823,1967320,msrC,plus,,
NZ_CP097881.1,1967417,1968115,proQ,plus,,
NZ_CP097881.1,1968135,1970183,prc,plus,,
NZ_CP097881.1,1970375,1971256,htpX,plus,,
NZ_CP097881.1,1971302,1972675,yebQ,minus,,
NZ_CP097881.1,1972852,1973643,kdgR,plus,,
NZ_CP097881.1,1973787,1974026,yobH,minus,,
NZ_CP097881.1,1974185,1974328,mgrB,plus,,
NZ_CP097881.1,1974403,1974690,yebO,plus,,
NZ_CP097881.1,1975360,1975503,yobF,plus,,
NZ_CP097881.1,1975516,1975725,cspE,plus,,
NZ_CP097881.1,1975891,1976700,rlmA,plus,,
NZ_CP097881.1,1976697,1977263,mntP,minus,,
NZ_CP097881.1,1977692,1978150,yobD,minus,,
NZ_CP097881.1,1978205,1979056,manZ,minus,,
NZ_CP097881.1,1979069,1979869,manY,minus,,
NZ_CP097881.1,1979932,1980903,manX,minus,,
NZ_CP097881.1,1981220,1981378,yoaL,plus,,
NZ_CP097881.1,1981366,1982922,yoaE,plus,,
NZ_CP097881.1,1982926,1984524,pdeD,minus,,
NZ_CP097881.1,1984655,1986019,sdaA,minus,,
NZ_CP097881.1,1986203,1986781,nudL,minus,,
NZ_CP097881.1,1986785,1988146,pabB,minus,,
NZ_CP097881.1,1988220,1988399,yoaH,plus,,
NZ_CP097881.1,1988519,1988818,yoaC,minus,,
NZ_CP097881.1,1989240,1989584,yoaB,minus,,
NZ_CP097881.1,1989716,1991626,yoaA,plus,,
NZ_CP097881.1,1991684,1992379,tsaB,plus,,
NZ_CP097881.1,1992419,1993000,yeaY,plus,,
NZ_CP097881.1,1993205,1994890,fadD,plus,,
NZ_CP097881.1,1994972,1996087,rnd,plus,,
NZ_CP097881.1,1996141,1997106,yeaX,minus,,
NZ_CP097881.1,1997162,1998286,yeaW,minus,,
NZ_CP097881.1,1998318,1999799,yeaV,minus,,
NZ_CP097881.1,1999954,2001039,dmlA,minus,,
NZ_CP097881.1,2001142,2002065,dmlR,plus,,
NZ_CP097881.1,2002192,2002830,leuE,plus,,
NZ_CP097881.1,2003003,2003362,yeaR,plus,,
NZ_CP097881.1,2003366,2003548,yoaG,plus,,
NZ_CP097881.1,2003696,2003944,yeaQ,plus,,
NZ_CP097881.1,2004003,2004077,yoaJ,minus,,
NZ_CP097881.1,2004080,2004178,yoaK,minus,,
NZ_CP097881.1,2004211,2005236,dgcP,minus,,
NZ_CP097881.1,2005419,2005673,yoaF,plus,,
NZ_CP097881.1,2005695,2006042,yeaO,minus,,
NZ_CP097881.1,2006097,2007278,nimT,minus,,
NZ_CP097881.1,2007375,2008196,nimR,plus,,
NZ_CP097881.1,2008153,2008599,yeaL,minus,,
NZ_CP097881.1,2008769,2008873,yoaI,plus,,
NZ_CP097881.1,2008874,2009377,yeaK,minus,,
NZ_CP097881.1,2009420,2010910,dgcJ,minus,,
NZ_CP097881.1,2011091,2012566,cdgI,minus,,
NZ_CP097881.1,2012713,2013996,yeaH,minus,,
NZ_CP097881.1,2014109,2016043,yeaG,minus,,
NZ_CP097881.1,2016479,2017225,mipA,plus,,
NZ_CP097881.1,2017315,2018169,yeaE,plus,,
NZ_CP097881.1,2018217,2019101,yeaD,minus,,
NZ_CP097881.1,2019185,2020180,gapA,minus,,
NZ_CP097881.1,2020522,2020935,msrB,plus,,
NZ_CP097881.1,2020977,2021249,yeaC,plus,,
NZ_CP097881.1,2021619,2022695,ydjL,plus,,
NZ_CP097881.1,2022722,2024101,ydjK,plus,,
NZ_CP097881.1,2024118,2025161,ydjJ,plus,,
NZ_CP097881.1,2025182,2026018,ydjI,plus,,
NZ_CP097881.1,2026023,2026970,ydjH,plus,,
NZ_CP097881.1,2026980,2027960,ydjG,plus,,
NZ_CP097881.1,2028097,2028855,ydjF,plus,,
NZ_CP097881.1,2028972,2030330,ydjE,plus,,
NZ_CP097881.1,2030423,2031064,pncA,minus,,
NZ_CP097881.1,2031075,2032091,ansA,minus,,
NZ_CP097881.1,2032258,2034114,sppA,minus,,
NZ_CP097881.1,2034275,2034826,ydjA,plus,,
NZ_CP097881.1,2034943,2035986,selD,plus,,
NZ_CP097881.1,2035991,2037952,topB,plus,,
NZ_CP097881.1,2038080,2039120,ynjI,plus,,
NZ_CP097881.1,2039237,2040580,gdhA,minus,,
NZ_CP097881.1,2040816,2041088,ynjH,plus,,
NZ_CP097881.1,2041054,2041461,nudG,minus,,
NZ_CP097881.1,2041548,2042168,ynjF,plus,,
NZ_CP097881.1,2042177,2043484,ynjE,minus,,
NZ_CP097881.1,2043551,2044204,ynjD,minus,,
NZ_CP097881.1,2044204,2045739,ynjC,minus,,
NZ_CP097881.1,2045712,2046878,ynjB,minus,,
NZ_CP097881.1,2046888,2047436,ynjA,minus,,
NZ_CP097881.1,2047436,2048143,ydjZ,minus,,
NZ_CP097881.1,2048158,2048835,ydjY,minus,,
NZ_CP097881.1,2048840,2049550,ydjX,minus,,
NZ_CP097881.1,2049717,2050523,xthA,minus,,
NZ_CP097881.1,2050969,2052189,astC,plus,,
NZ_CP097881.1,2052186,2053220,astA,plus,,
NZ_CP097881.1,2053217,2054695,astD,plus,,
NZ_CP097881.1,2054692,2056035,astB,plus,,
NZ_CP097881.1,2056028,2056996,astE,plus,,
NZ_CP097881.1,2057326,2057811,spy,plus,,
NZ_CP097881.1,2058014,2058589,ves,plus,,
NZ_CP097881.1,2058549,2059436,cho,minus,,
NZ_CP097881.1,2059666,2060493,nadE,minus,,
NZ_CP097881.1,2060695,2061033,osmE,plus,,
NZ_CP097881.1,2061332,2061652,chbB,plus,,
NZ_CP097881.1,2061737,2063095,chbC,plus,,
NZ_CP097881.1,2063146,2063496,chbA,plus,,
NZ_CP097881.1,2063504,2064346,chbR,plus,,
NZ_CP097881.1,2064451,2065803,celF,plus,,
NZ_CP097881.1,2065816,2066565,chbG,plus,,
NZ_CP097881.1,2066823,2069084,katE,minus,,
NZ_CP097881.1,2069267,2069530,cedA,plus,,
NZ_CP097881.1,2069819,2070622,ydjO,plus,,
NZ_CP097881.1,2070626,2072017,tcyP,minus,,
NZ_CP097881.1,2072150,2072740,ydjM,minus,,
NZ_CP097881.1,2072903,2073571,hxpB,minus,,
NZ_CP097881.1,2073718,2074254,yniB,plus,,
NZ_CP097881.1,2074295,2075155,yniA,minus,,
NZ_CP097881.1,2075261,2075551,ghoS,minus,,
NZ_CP097881.1,2075652,2076581,pfkB,minus,,
NZ_CP097881.1,2076868,2077626,ydiY,plus,,
NZ_CP097881.1,2077679,2077786,yniD,minus,,
NZ_CP097881.1,2077958,2079857,espL1,minus,,
NZ_CP097881.1,2080381,2082309,thrS,plus,,
NZ_CP097881.1,2082313,2082855,infC,plus,,
NZ_CP097881.1,2082952,2083149,rpmI,plus,,
NZ_CP097881.1,2083202,2083558,rplT,plus,,
NZ_CP097881.1,2083681,2083725,pheM,plus,,
NZ_CP097881.1,2084009,2084992,pheS,plus,,
NZ_CP097881.1,2085007,2087394,pheT,plus,,
NZ_CP097881.1,2087399,2087698,ihfA,plus,,
NZ_CP097881.1,2087799,2088779,btuC,plus,,
NZ_CP097881.1,2088842,2089393,btuE,plus,,
NZ_CP097881.1,2089393,2090142,btuD,plus,,
NZ_CP097881.1,2090220,2090684,nlpC,plus,,
NZ_CP097881.1,2090931,2091644,ydiV,plus,,
NZ_CP097881.1,2091707,2093143,selO,plus,,
NZ_CP097881.1,2093147,2093338,hemP,minus,,
NZ_CP097881.1,2093470,2094516,aroH,minus,,
NZ_CP097881.1,2094673,2095506,ppsR,minus,,
NZ_CP097881.1,2095839,2098217,ppsA,plus,,
NZ_CP097881.1,2098274,2099920,fadK,minus,,
NZ_CP097881.1,2099977,2100270,ydiT,minus,,
NZ_CP097881.1,2100267,2101556,ydiS,minus,,
NZ_CP097881.1,2101612,2102550,ydiR,minus,,
NZ_CP097881.1,2102570,2103334,ydiQ,minus,,
NZ_CP097881.1,2103650,2104561,ydiP,plus,,
NZ_CP097881.1,2104604,2105755,ydiO,minus,,
NZ_CP097881.1,2105769,2107364,ydiF,minus,,
NZ_CP097881.1,2107507,2108265,aroD,minus,,
NZ_CP097881.1,2108296,2109162,ydiB,minus,,
NZ_CP097881.1,2109174,2110439,ydiN,minus,,
NZ_CP097881.1,2110666,2111880,ydiM,minus,,
NZ_CP097881.1,2111980,2112336,ydiL,minus,,
NZ_CP097881.1,2112472,2112579,rprA,minus,,
NZ_CP097881.1,2112765,2113877,ydiK,minus,,
NZ_CP097881.1,2114266,2117322,ydiJ,plus,,
NZ_CP097881.1,2117319,2117729,menI,plus,,
NZ_CP097881.1,2117829,2118017,ydiH,plus,,
NZ_CP097881.1,2118565,2118933,sufA,plus,,
NZ_CP097881.1,2118942,2120429,sufB,plus,,
NZ_CP097881.1,2120439,2121185,sufC,plus,,
NZ_CP097881.1,2121160,2122431,sufD,plus,,
NZ_CP097881.1,2122428,2123648,sufS,plus,,
NZ_CP097881.1,2123661,2124077,sufE,plus,,
NZ_CP097881.1,2124226,2125230,ldtE,plus,,
NZ_CP097881.1,2125294,2125530,lpp,minus,,
NZ_CP097881.1,2125841,2127253,pykF,minus,,
NZ_CP097881.1,2127261,2127455,,minus,,
NZ_CP097881.1,2127810,2128019,fumD,plus,,
NZ_CP097881.1,2128474,2129100,ydhY,plus,,
NZ_CP097881.1,2129121,2131223,ydhV,plus,,
NZ_CP097881.1,2131236,2131874,ydhW,plus,,
NZ_CP097881.1,2131938,2132606,ydhX,plus,,
NZ_CP097881.1,2132603,2133388,phsC,plus,,
NZ_CP097881.1,2133392,2134204,ydhT,plus,,
NZ_CP097881.1,2134216,2135820,ydhS,minus,,
NZ_CP097881.1,2135946,2136251,ydhR,minus,,
NZ_CP097881.1,2136359,2136435,,minus,,
NZ_CP097881.1,2136440,2136516,,minus,,
NZ_CP097881.1,2136824,2138080,ydhQ,plus,,
NZ_CP097881.1,2138121,2139494,mdtK,minus,,
NZ_CP097881.1,2139709,2140350,ribE,plus,,
NZ_CP097881.1,2140390,2141538,cfa,minus,,
NZ_CP097881.1,2141829,2143040,punC,minus,,
NZ_CP097881.1,2143153,2144085,punR,plus,,
NZ_CP097881.1,2144082,2145107,purR,minus,,
NZ_CP097881.1,2145406,2145495,cydH,plus,,
NZ_CP097881.1,2145661,2146830,ydhP,plus,,
NZ_CP097881.1,2146992,2147573,sodB,minus,,
NZ_CP097881.1,2147701,2148516,mepH,minus,,
NZ_CP097881.1,2148850,2149197,grxD,plus,,
NZ_CP097881.1,2149248,2153864,lhr,minus,,
NZ_CP097881.1,2153957,2154604,rnt,minus,,
NZ_CP097881.1,2154707,2155114,gloA,minus,,
NZ_CP097881.1,2155195,2156292,nemA,minus,,
NZ_CP097881.1,2156329,2156928,nemR,minus,,
NZ_CP097881.1,2157031,2157270,ydhL,plus,,
NZ_CP097881.1,2157319,2158215,ydhF,plus,,
NZ_CP097881.1,2158296,2158817,sodC,plus,,
NZ_CP097881.1,2158818,2160830,ydhK,minus,,
NZ_CP097881.1,2160830,2161687,ydhJ,minus,,
NZ_CP097881.1,2161690,2161926,ydhI,minus,,
NZ_CP097881.1,2162127,2162561,slyA,plus,,
NZ_CP097881.1,2162608,2163075,slyB,minus,,
NZ_CP097881.1,2163349,2164458,anmK,plus,,
NZ_CP097881.1,2164556,2164885,mliC,plus,,
NZ_CP097881.1,2164944,2165600,pdxH,plus,,
NZ_CP097881.1,2165729,2167003,tyrS,plus,,
NZ_CP097881.1,2167062,2167925,pdxY,plus,,
NZ_CP097881.1,2167969,2168574,gstA,minus,,
NZ_CP097881.1,2168680,2170182,dtpA,minus,,
NZ_CP097881.1,2170793,2171428,nth,minus,,
NZ_CP097881.1,2171428,2172123,rsxE,minus,,
NZ_CP097881.1,2172127,2172747,rsxG,minus,,
NZ_CP097881.1,2172751,2173809,rsxD,minus,,
NZ_CP097881.1,2173810,2176032,rsxC,minus,,
NZ_CP097881.1,2176025,2176603,rsxB,minus,,
NZ_CP097881.1,2176603,2177184,rsxA,minus,,
NZ_CP097881.1,2177261,2177701,ydgK,minus,,
NZ_CP097881.1,2177787,2178002,ydgT,minus,,
NZ_CP097881.1,2178275,2178400,blr,minus,,
NZ_CP097881.1,2178643,2179683,ydgJ,plus,,
NZ_CP097881.1,2179717,2180718,add,minus,,
NZ_CP097881.1,2180822,2181994,malY,minus,,
NZ_CP097881.1,2182004,2183596,malX,minus,,
NZ_CP097881.1,2183771,2184799,malI,plus,,
NZ_CP097881.1,2184911,2185678,hdhA,plus,,
NZ_CP097881.1,2185899,2186489,uidR,plus,,
NZ_CP097881.1,2186880,2188691,uidA,plus,,
NZ_CP097881.1,2188688,2190061,uidB,plus,,
NZ_CP097881.1,2190100,2191365,uidC,plus,,
NZ_CP097881.1,2191591,2193099,ydgA,minus,,
NZ_CP097881.1,2193200,2194375,manA,minus,,
NZ_CP097881.1,2194574,2196220,fumB,plus,,
NZ_CP097881.1,2196363,2197766,fumC,plus,,
NZ_CP097881.1,2197763,2198692,tus,minus,,
NZ_CP097881.1,2198768,2200069,rstB,minus,,
NZ_CP097881.1,2200073,2200792,rstA,minus,,
NZ_CP097881.1,2200921,2201256,ydgC,plus,,
NZ_CP097881.1,2201253,2201975,folM,minus,,
NZ_CP097881.1,2202012,2203394,ydgI,minus,,
NZ_CP097881.1,2203580,2204524,ydgH,minus,,
NZ_CP097881.1,2205048,2206580,pntA,plus,,
NZ_CP097881.1,2206591,2207979,pntB,plus,,
NZ_CP097881.1,2208004,2209038,tqsA,minus,,
